,Country,Year,pop,ISO3166_alpha3,ISO3166_numeric,Region,SubRegion,OPEC,EU,OECD,CIS,oilcons_ej,oilcons_kbd,oilcons_mt,oilcons_mtoe
0,Algeria,1965,12.550880000000001,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.055458907,26.71619178,1.2890000000000001,1.324613237
1,Algeria,1966,12.902626,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.072981739,35.35323288,1.693,1.7431388890000001
2,Algeria,1967,13.275020000000001,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.068191312,33.2859726,1.578,1.628721506
3,Algeria,1968,13.663581,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.072602285,35.37442623,1.682,1.734075786
4,Algeria,1969,14.061724,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.076701348,37.71432877,1.775,1.831980224
5,Algeria,1970,14.464992,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.087651651,43.00991781,2.032,2.093523717
6,Algeria,1971,14.872253,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.098784181,48.87849315,2.2880000000000003,2.359419628
7,Algeria,1972,15.285992000000002,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.108437091,53.54349727,2.5140000000000002,2.5899754230000003
8,Algeria,1973,15.709831,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.11844124199999999,58.84926027,2.739,2.828920464
9,Algeria,1974,16.149017999999998,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.131557827,65.64186301,3.036,3.142204715
10,Algeria,1975,16.607706,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.14627040300000002,72.88090411,3.378,3.493608555
11,Algeria,1976,17.085798999999998,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.168183837,84.68016393,3.877,4.017001935
12,Algeria,1977,17.582898999999998,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.190103377,95.21728767,4.4,4.540541153
13,Algeria,1978,18.102266,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.196588601,99.38706849,4.521,4.6954380669999995
14,Algeria,1979,18.647801,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.23514702199999998,118.64087669999999,5.42,5.616390131
15,Algeria,1980,19.221659,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.238328748,120.2332514,5.468999999999999,5.692384351
16,Algeria,1981,19.824297,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.256763062,130.103589,5.888999999999999,6.132680376000001
17,Algeria,1982,20.452901,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.272064304,137.662,6.245,6.4981442629999995
18,Algeria,1983,21.101875,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.305612716,155.14923290000002,7.011,7.299434317
19,Algeria,1984,21.763578,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.338407223,171.7896721,7.76,8.08271766
20,Algeria,1985,22.431507,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.34759369100000004,176.3272603,7.966,8.302132679
21,Algeria,1986,23.102386,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.352876515,179.9450411,8.078,8.428310762
22,Algeria,1987,23.774287,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.35676188600000003,182.6426849,8.158,8.521111254
23,Algeria,1988,24.443472,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.357021355,181.7583607,8.168,8.527308565
24,Algeria,1989,25.106192,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.37417198,191.9691781,8.552999999999999,8.936944206
25,Algeria,1990,25.758872,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.402521817,212.2470137,9.156,9.614068429
26,Algeria,1991,26.400468,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.39826003,207.48350680000001,9.068999999999999,9.512277396
27,Algeria,1992,27.02833,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.40065356,209.643388,9.113,9.569445878
28,Algeria,1993,27.635517,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.39871755600000003,208.3747397,9.079,9.523205216000001
29,Algeria,1994,28.213777,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.381783225,202.17265749999999,8.67,9.118735669
30,Algeria,1995,28.757788,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.37131221799999997,196.4710685,8.433,8.868639964
31,Algeria,1996,29.266415000000002,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.35431948700000004,185.473224,8.06,8.462775557
32,Algeria,1997,29.74298,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.35151631,185.62832880000002,7.986000000000001,8.395822824
33,Algeria,1998,30.19275,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.362371493,192.2752603,8.217,8.655094416
34,Algeria,1999,30.623406,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.356034045,185.5245205,8.11,8.503727071
35,Algeria,2000,31.042238,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.37127692700000003,190.39505459999998,8.482999999999999,8.867797053
36,Algeria,2001,31.451513000000002,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.38439120200000004,197.553589,8.782,9.18102613
37,Algeria,2002,31.855109999999996,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.426230027,220.022274,9.734,10.1803293
38,Algeria,2003,32.264159,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.443426825,228.9378082,10.125,10.59106776
39,Algeria,2004,32.692153000000005,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.463488589,238.2651366,10.59,11.07023476
40,Algeria,2005,33.14972,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.483168186,249.25236510000002,11.034396000000001,11.54027385
41,Algeria,2006,33.641007,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.503444595,257.55272599999995,11.5159,12.02456756
42,Algeria,2007,34.166976,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.563003987,285.9807717,12.90056632,13.44711922
43,Algeria,2008,34.730604,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.6116972270000001,308.6616298,14.020728,14.61013727
44,Algeria,2009,35.333882,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.648483946,326.5250411,14.868,15.48877295
45,Algeria,2010,35.977451,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.648175878,326.9479452,14.835,15.48141488
46,Algeria,2011,36.661438000000004,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.6920195509999999,349.47178080000003,15.825999999999999,16.52860301
47,Algeria,2012,37.383899,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.735822964,369.8407377,16.817,17.57482956
48,Algeria,2013,38.140135,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.7688749859999999,387.4057808,17.565,18.36426354
49,Algeria,2014,38.923688,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.79893055,400.6059452,18.275,19.08212836
50,Algeria,2015,39.72802,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.85013454,424.976137,19.4626,20.30511464
51,Algeria,2016,40.551398,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.825987742,412.2228415,18.9055,19.72837827
52,Algeria,2017,41.389174,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.8111603359999999,407.4447397,18.5513,19.37423177
53,Algeria,2018,42.228415000000005,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.8292736359999999,417.42095889999996,18.9748,19.80686052
54,Algeria,2019,43.053053999999996,DZA,12.0,Africa,Northern Africa,1.0,0.0,0.0,0.0,0.8817371209999999,453.9629315,20.1016,21.05992932
55,Angola,1965,5.770573000000001,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Angola,1966,5.781305000000001,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Angola,1967,5.77444,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Angola,1968,5.771973,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,Angola,1969,5.8036769999999995,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Angola,1970,5.89036,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,Angola,1971,6.041239,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Angola,1972,6.248965,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,Angola,1973,6.497283,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,Angola,1974,6.761622999999999,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,Angola,1975,7.023994,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,Angola,1976,7.27963,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,Angola,1977,7.533814,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,Angola,1978,7.790774000000001,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,Angola,1979,8.058112,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,Angola,1980,8.341289999999999,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,Angola,1981,8.640478,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Angola,1982,8.952971,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Angola,1983,9.278103999999999,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Angola,1984,9.614756,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,Angola,1985,9.961993,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,Angola,1986,10.320116,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,Angola,1987,10.689247,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,Angola,1988,11.068050999999999,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Angola,1989,11.454784,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Angola,1990,11.848385,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,Angola,1991,12.248901,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Angola,1992,12.657361,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Angola,1993,13.075044,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Angola,1994,13.503753,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Angola,1995,13.945205,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Angola,1996,14.400722,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Angola,1997,14.871572,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Angola,1998,15.3596,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,Angola,1999,15.866871,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,Angola,2000,16.395477,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Angola,2001,16.945753,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Angola,2002,17.519417999999998,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Angola,2003,18.121477,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Angola,2004,18.758138,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,Angola,2005,19.433604000000003,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,Angola,2006,20.149905,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,Angola,2007,20.90536,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,Angola,2008,21.695636,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Angola,2009,22.514275,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Angola,2010,23.356247,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Angola,2011,24.220660000000002,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Angola,2012,25.107925,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Angola,2013,26.015786,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Angola,2014,26.941772999999998,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Angola,2015,27.88438,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Angola,2016,28.842482,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,Angola,2017,29.816769,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,Angola,2018,30.809787,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Angola,2019,31.825298999999998,AGO,24.0,Africa,Middle Africa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Argentina,1965,22.159644,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,0.936501458,432.37393560000004,22.04967588,22.36795304
111,Argentina,1966,22.494031,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,0.966833287,447.27080599999994,22.75668868,23.09241634
112,Argentina,1967,22.828872,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,0.990671855,459.8769773,23.30059608,23.66179074
113,Argentina,1968,23.168267999999998,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,1.011626918,468.9948101,23.7958145,24.16229383
114,Argentina,1969,23.517613,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,1.051134314,491.7507328,24.69989919,25.10591177
115,Argentina,1970,23.880564,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,0.943775287,447.78576839999994,22.12022129,22.54168547
116,Argentina,1971,24.259564,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,1.007910396,479.6032603,23.61,24.07352623
117,Argentina,1972,24.653172,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,1.009286106,478.584153,23.633000000000003,24.10638449
118,Argentina,1973,25.056475,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,1.012744459,482.63468489999997,23.686,24.18898584
119,Argentina,1974,25.462304999999997,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,1.016294291,482.8743836,23.855999999999998,24.27377212
120,Argentina,1975,25.865775,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,0.95738496,457.94616439999993,22.429000000000002,22.86674692
121,Argentina,1976,26.264681,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,0.9945421309999999,472.7293716,23.316,23.7542307
122,Argentina,1977,26.661396999999997,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,1.048462724,497.9405205,24.539,25.04210194
123,Argentina,1978,27.061040999999996,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,1.0484245159999999,499.883589,24.526999999999997,25.04118936
124,Argentina,1979,27.471046,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,1.108975094,528.4588767,25.95,26.48741507
125,Argentina,1980,27.896532,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,1.037729972,490.15234969999995,24.259,24.78575456
126,Argentina,1981,28.338514,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,0.9620413659999999,458.28271229999996,22.425,22.97796327
127,Argentina,1982,28.79455,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,0.922755709,441.0080548,21.518,22.03964147
128,Argentina,1983,29.262048999999998,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,0.939376469,450.8226027,21.973000000000003,22.4366215
129,Argentina,1984,29.737097,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,0.885555937,426.955082,20.701,21.15114018
130,Argentina,1985,30.216284,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,0.8010132659999999,388.97791780000006,18.729,19.13187317
131,Argentina,1986,30.698964,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,0.9200895920000001,448.4805478999999,21.552,21.97596236
132,Argentina,1987,31.184410999999997,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,0.98201877,476.70638360000004,23.006999999999998,23.45511536
133,Argentina,1988,31.668939,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,0.979305352,474.91297810000003,23.01,23.39030649
134,Argentina,1989,32.148137,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,0.888442783,434.8742466,20.866999999999997,21.22009131
135,Argentina,1990,32.618648,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,0.840395122,412.2729863,19.699,20.07249264
136,Argentina,1991,33.079002,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,0.8658084079999999,425.9309041,20.211,20.67947855
137,Argentina,1992,33.52932,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,0.9145580870000001,448.9307377,21.339000000000002,21.84384463
138,Argentina,1993,33.970103,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,0.90585889,446.8160274,21.143,21.63606788
139,Argentina,1994,34.402669,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,0.8756600840000001,432.96630139999996,20.343,20.91478179
140,Argentina,1995,34.828168,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,0.87084427,431.5095068,20.309,20.79975805
141,Argentina,1996,35.246376,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,0.9051270570000001,447.43112019999995,21.11,21.61858835
142,Argentina,1997,35.657438,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,0.906223687,450.2628767,21.099,21.64478091
143,Argentina,1998,36.063451,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,0.9262504840000001,459.01958899999994,21.598000000000003,22.12311274
144,Argentina,1999,36.467218,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,0.8624358529999999,430.6128493,20.093,20.59892646
145,Argentina,2000,36.870796,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,0.871115993,431.6443989,20.328,20.80624804
146,Argentina,2001,37.275644,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,0.839211487,426.55183560000006,19.55,20.04422201
147,Argentina,2002,37.681743,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,0.7735444770000001,394.9223014,18.06,18.47579242
148,Argentina,2003,38.087866,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,0.796118012,406.8709041,18.6,19.01495204
149,Argentina,2004,38.49197,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,0.8375302240000001,427.0809563,19.505,20.00406573
150,Argentina,2005,38.892924,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,0.890232612,451.2291301,20.762875,21.26284064
151,Argentina,2006,39.289876,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,0.9358565390000001,473.85178550000006,21.76561126,22.35254942
152,Argentina,2007,39.684303,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,1.03953202,527.7525443,24.17524221,24.82879574
153,Argentina,2008,40.080159,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,1.069038552,540.0921111,24.87682743,25.53354715
154,Argentina,2009,40.482786,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,1.046956211,532.2228911999999,24.32700548,25.0061195
155,Argentina,2010,40.895751000000004,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,1.174656509,581.8054948,27.49820399,28.05618872
156,Argentina,2011,41.320496999999996,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,1.17631168,591.2905766,27.42468472,28.0957218
157,Argentina,2012,41.755188000000004,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,1.22303093,613.8916322000001,28.55486816,29.21159191
158,Argentina,2013,42.196034000000004,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,1.311081952,657.6320154,30.6589353,31.31465445
159,Argentina,2014,42.637508000000004,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,1.285461346,642.8369197000001,30.08519554,30.70271677
160,Argentina,2015,43.075416,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,1.322245099,662.4208457000001,30.93039239,31.58128162
161,Argentina,2016,43.508459,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,1.293744022,650.5083892000001,30.196747499999997,30.9005451
162,Argentina,2017,43.937143,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,1.259620823,636.8671711000001,29.42808887,30.08552648
163,Argentina,2018,44.36115,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,1.20352202,611.0413814,28.05668334,28.74562959
164,Argentina,2019,44.780675,ARG,32.0,S. & Cent. America,South America,0.0,0.0,0.0,0.0,1.18557999,599.0551034,27.600237699999997,28.31709156
165,Australia,1965,11.313186,AUS,36.0,Asia Pacific,Asia Pacific,0.0,0.0,1.0,0.0,0.652022942,312.98008219999997,15.122,15.57330042
166,Australia,1966,11.593402000000001,AUS,36.0,Asia Pacific,Asia Pacific,0.0,0.0,1.0,0.0,0.770571187,367.4275068,18.002,18.40477661
167,Australia,1967,11.899644,AUS,36.0,Asia Pacific,Asia Pacific,0.0,0.0,1.0,0.0,0.84379596,401.46317810000005,19.729,20.15372026
168,Australia,1968,12.215703999999999,AUS,36.0,Asia Pacific,Asia Pacific,0.0,0.0,1.0,0.0,0.9190259559999999,435.9911749,21.49,21.95055785
169,Australia,1969,12.518931,AUS,36.0,Asia Pacific,Asia Pacific,0.0,0.0,1.0,0.0,0.9448132459999999,450.9608219,22.058000000000003,22.56647669
170,Australia,1970,12.79303,AUS,36.0,Asia Pacific,Asia Pacific,0.0,0.0,1.0,0.0,1.044703518,496.7535068,24.412,24.95231485
171,Australia,1971,13.03313,AUS,36.0,Asia Pacific,Asia Pacific,0.0,0.0,1.0,0.0,1.099960433,523.1010137000001,25.691999999999997,26.27210359
172,Australia,1972,13.244163,AUS,36.0,Asia Pacific,Asia Pacific,0.0,0.0,1.0,0.0,1.11972008,532.1593716,26.13,26.74405465
173,Australia,1973,13.43179,AUS,36.0,Asia Pacific,Asia Pacific,0.0,0.0,1.0,0.0,1.194814635,569.9006301,27.863000000000003,28.53765728
174,Australia,1974,13.605573999999999,AUS,36.0,Asia Pacific,Asia Pacific,0.0,0.0,1.0,0.0,1.266246588,603.8556437999999,29.517,30.24378017
175,Australia,1975,13.77329,AUS,36.0,Asia Pacific,Asia Pacific,0.0,0.0,1.0,0.0,1.25317627,600.008274,29.136,29.93160098
176,Australia,1976,13.935722,AUS,36.0,Asia Pacific,Asia Pacific,0.0,0.0,1.0,0.0,1.280957347,612.6647813999999,29.779,30.59514061
177,Australia,1977,14.092545000000001,AUS,36.0,Asia Pacific,Asia Pacific,0.0,0.0,1.0,0.0,1.341362727,643.1646301,31.191999999999997,32.03789832
178,Australia,1978,14.249403,AUS,36.0,Asia Pacific,Asia Pacific,0.0,0.0,1.0,0.0,1.351130458,655.0614558,31.24916265,32.27119658
179,Australia,1979,14.413001999999999,AUS,36.0,Asia Pacific,Asia Pacific,0.0,0.0,1.0,0.0,1.374507236,667.3439142999999,31.7721011,32.82954131
180,Australia,1980,14.5884,AUS,36.0,Asia Pacific,Asia Pacific,0.0,0.0,1.0,0.0,1.318266347,639.484955,30.44235662,31.48625077
181,Australia,1981,14.777241,AUS,36.0,Asia Pacific,Asia Pacific,0.0,0.0,1.0,0.0,1.275635974,622.1909857,29.42641247,30.46804179
182,Australia,1982,14.979203,AUS,36.0,Asia Pacific,Asia Pacific,0.0,0.0,1.0,0.0,1.281516492,626.5203992,29.54811606,30.60849556
183,Australia,1983,15.194644,AUS,36.0,Asia Pacific,Asia Pacific,0.0,0.0,1.0,0.0,1.259365352,618.304428,29.02466777,30.07942467
184,Australia,1984,15.423156,AUS,36.0,Asia Pacific,Asia Pacific,0.0,0.0,1.0,0.0,1.319278074,646.2667986,30.44984341,31.51041545
185,Australia,1985,15.663672,AUS,36.0,Asia Pacific,Asia Pacific,0.0,0.0,1.0,0.0,1.260262206,626.8609735,28.92794514,30.10084565
186,Australia,1986,15.91758,AUS,36.0,Asia Pacific,Asia Pacific,0.0,0.0,1.0,0.0,1.289819187,639.1690815000001,29.63241465,30.80680202
187,Australia,1987,16.183159,AUS,36.0,Asia Pacific,Asia Pacific,0.0,0.0,1.0,0.0,1.31437705,652.6141384,30.24774221,31.39335649
188,Australia,1988,16.452258,AUS,36.0,Asia Pacific,Asia Pacific,0.0,0.0,1.0,0.0,1.376739525,681.9034477999999,31.64768381,32.88285862
